seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,class,metric_name,metric_value
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Ankle boot,coverage,0.892
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Bag,average_set_size,0.853
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Bag,coverage,0.844
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Coat,average_set_size,1.103
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Coat,coverage,0.924
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Dress,average_set_size,0.999
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Dress,coverage,0.9
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Pullover,average_set_size,1.058
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Pullover,coverage,0.903
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Sandal,average_set_size,0.864
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Sandal,coverage,0.859
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Shirt,average_set_size,1.219
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Shirt,coverage,0.849
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Sneaker,average_set_size,0.882
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Sneaker,coverage,0.879
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,T-shirt/top,average_set_size,1.169
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,T-shirt/top,coverage,0.917
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Trouser,average_set_size,0.858
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Trouser,coverage,0.849
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Ankle boot,average_set_size,0.771
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Ankle boot,coverage,0.771
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Bag,average_set_size,0.651
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Bag,coverage,0.65
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Coat,average_set_size,0.837
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Coat,coverage,0.788
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Dress,average_set_size,0.774
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Dress,coverage,0.753
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Pullover,average_set_size,0.843
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Pullover,coverage,0.776
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Sandal,average_set_size,0.704
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Sandal,coverage,0.703
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Shirt,average_set_size,0.816
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Shirt,coverage,0.683
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Sneaker,average_set_size,0.759
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Sneaker,coverage,0.758
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,T-shirt/top,average_set_size,0.9
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,T-shirt/top,coverage,0.808
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Trouser,average_set_size,0.593
73,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Trouser,coverage,0.591
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Ankle boot,f1,0.9677744209466264
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Ankle boot,precision,0.9746450304259635
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Ankle boot,recall,0.961
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Bag,f1,0.9814907453726863
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Bag,precision,0.9819819819819819
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Bag,recall,0.981
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Coat,f1,0.8749396426846934
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Coat,precision,0.84593837535014
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Coat,recall,0.906
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Dress,f1,0.9125181246979217
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Dress,precision,0.883068288119738
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Dress,recall,0.944
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Pullover,f1,0.8777885548011639
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Pullover,precision,0.852165725047081
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Pullover,recall,0.905
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Sandal,f1,0.9824561403508771
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Sandal,precision,0.9849246231155779
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Sandal,recall,0.98
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Shirt,f1,0.728735632183908
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Shirt,precision,0.8567567567567568
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Shirt,recall,0.634
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Sneaker,f1,0.9615004935834156
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Sneaker,precision,0.949317738791423
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Sneaker,recall,0.974
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,T-shirt/top,f1,0.8743914313534566
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,T-shirt/top,precision,0.8519924098671727
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,T-shirt/top,recall,0.898
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Trouser,f1,0.98998998998999
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Trouser,precision,0.9909819639278558
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Trouser,recall,0.989
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Ankle boot,average_set_size,1.038
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Ankle boot,coverage,0.98
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Bag,average_set_size,1.003
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Bag,coverage,0.982
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Coat,average_set_size,1.146
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Coat,coverage,0.941
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Dress,average_set_size,1.067
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Dress,coverage,0.966
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Pullover,average_set_size,1.102
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Pullover,coverage,0.932
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Sandal,average_set_size,1.018
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Sandal,coverage,0.986
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Shirt,average_set_size,1.295
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Shirt,coverage,0.761
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Sneaker,average_set_size,1.038
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Sneaker,coverage,0.986
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,T-shirt/top,average_set_size,1.133
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,T-shirt/top,coverage,0.939
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Trouser,average_set_size,1.007
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,,,Trouser,coverage,0.993
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Ankle boot,average_set_size,0.994
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Ankle boot,coverage,0.96
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Bag,average_set_size,0.983
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Bag,coverage,0.973
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Coat,average_set_size,0.925
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Coat,coverage,0.859
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Dress,average_set_size,0.925
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Dress,coverage,0.897
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Pullover,average_set_size,0.923
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Pullover,coverage,0.866
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Sandal,average_set_size,0.996
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Sandal,coverage,0.977
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Shirt,average_set_size,0.782
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Shirt,coverage,0.545
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Sneaker,average_set_size,0.992
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Sneaker,coverage,0.97
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,T-shirt/top,average_set_size,0.895
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,T-shirt/top,coverage,0.845
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Trouser,average_set_size,0.989
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,,,Trouser,coverage,0.984
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Ankle boot,average_set_size,0.926
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Ankle boot,coverage,0.913
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Bag,average_set_size,0.963
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Bag,coverage,0.959
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Coat,average_set_size,0.594
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Coat,coverage,0.577
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Dress,average_set_size,0.73
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Dress,coverage,0.725
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Pullover,average_set_size,0.701
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Pullover,coverage,0.688
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Sandal,average_set_size,0.961
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Sandal,coverage,0.954
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Shirt,average_set_size,0.34
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Shirt,coverage,0.289
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Sneaker,average_set_size,0.909
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Sneaker,coverage,0.903
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,T-shirt/top,average_set_size,0.628
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,T-shirt/top,coverage,0.619
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Trouser,average_set_size,0.97
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,,,Trouser,coverage,0.969
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Ankle boot,average_set_size,0.908
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Ankle boot,coverage,0.903
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Bag,average_set_size,0.693
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Bag,coverage,0.576
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Coat,average_set_size,1.992
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Coat,coverage,0.801
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Dress,average_set_size,1.377
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Dress,coverage,0.906
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Pullover,average_set_size,1.863
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Pullover,coverage,0.968
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Sandal,average_set_size,0.426
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Sandal,coverage,0.305
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Shirt,average_set_size,2.044
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Shirt,coverage,0.684
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Sneaker,average_set_size,0.744
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Sneaker,coverage,0.733
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,T-shirt/top,average_set_size,1.586
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,T-shirt/top,coverage,0.96
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Trouser,average_set_size,0.23
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.05,,,Trouser,coverage,0.006
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Ankle boot,average_set_size,0.635
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Ankle boot,coverage,0.634
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Bag,average_set_size,0.092
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Bag,coverage,0.072
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Coat,average_set_size,0.842
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Coat,coverage,0.426
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Dress,average_set_size,0.771
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Dress,coverage,0.702
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Pullover,average_set_size,0.89
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Pullover,coverage,0.694
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Sandal,average_set_size,0.157
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Sandal,coverage,0.131
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Shirt,average_set_size,0.746
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Shirt,coverage,0.364
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Sneaker,average_set_size,0.556
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Sneaker,coverage,0.556
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,T-shirt/top,average_set_size,1.009
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,T-shirt/top,coverage,0.827
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Trouser,average_set_size,0.035
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.1,,,Trouser,coverage,0.0
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Ankle boot,average_set_size,0.034
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Ankle boot,coverage,0.033
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Bag,average_set_size,0.001
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Bag,coverage,0.0
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Coat,average_set_size,0.033
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Coat,coverage,0.031
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Dress,average_set_size,0.123
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Dress,coverage,0.116
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Pullover,average_set_size,0.063
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Pullover,coverage,0.057
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Sandal,average_set_size,0.004
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Sandal,coverage,0.003
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Shirt,average_set_size,0.155
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Shirt,coverage,0.045
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Sneaker,average_set_size,0.242
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Sneaker,coverage,0.242
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,T-shirt/top,average_set_size,0.67
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,T-shirt/top,coverage,0.658
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Trouser,average_set_size,0.002
73,gaussian_blur,strong,"{""sigma"":1.5}",class_conditional_conformal,0.2,,,Trouser,coverage,0.0
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Ankle boot,f1,0.8957280661460726
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Ankle boot,precision,0.8283772302463891
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Ankle boot,recall,0.975
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Bag,f1,0.9466865969108121
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Bag,precision,0.9433962264150944
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Bag,recall,0.95
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Coat,f1,0.5620253164556962
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Coat,precision,0.7655172413793103
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Coat,recall,0.444
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Dress,f1,0.7593891869583161
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Dress,precision,0.6465214335910049
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Dress,recall,0.92
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Pullover,f1,0.6395721925133689
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Pullover,precision,0.4969529085872576
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Pullover,recall,0.897
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Sandal,f1,0.8040621266427718
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Sandal,precision,0.9985163204747775
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Sandal,recall,0.673
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Shirt,f1,0.16355555555555557
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Shirt,precision,0.736
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Shirt,recall,0.092
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Sneaker,f1,0.874766355140187
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Sneaker,precision,0.8210526315789474
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Sneaker,recall,0.936
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,T-shirt/top,f1,0.7864344637946837
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,T-shirt/top,precision,0.7258883248730964
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,T-shirt/top,recall,0.858
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Trouser,f1,0.9157392686804452
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Trouser,precision,0.9740698985343855
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Trouser,recall,0.864
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Ankle boot,average_set_size,1.097
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Ankle boot,coverage,0.994
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Bag,average_set_size,1.004
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Bag,coverage,0.954
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Coat,average_set_size,1.338
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Coat,coverage,0.621
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Dress,average_set_size,1.018
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Dress,coverage,0.915
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Pullover,average_set_size,1.069
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Pullover,coverage,0.887
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Sandal,average_set_size,1.192
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Sandal,coverage,0.754
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Shirt,average_set_size,1.015
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Shirt,coverage,0.139
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Sneaker,average_set_size,1.197
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Sneaker,coverage,0.99
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,T-shirt/top,average_set_size,1.07
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,T-shirt/top,coverage,0.886
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Trouser,average_set_size,1.053
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Trouser,coverage,0.879
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Ankle boot,average_set_size,0.984
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Ankle boot,coverage,0.963
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Bag,average_set_size,0.894
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Bag,coverage,0.883
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Coat,average_set_size,0.226
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Coat,coverage,0.106
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Dress,average_set_size,0.698
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Dress,coverage,0.684
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Pullover,average_set_size,0.442
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Pullover,coverage,0.422
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Sandal,average_set_size,0.848
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Sandal,coverage,0.613
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Shirt,average_set_size,0.185
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Shirt,coverage,0.003
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Sneaker,average_set_size,0.942
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Sneaker,coverage,0.904
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,T-shirt/top,average_set_size,0.724
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,T-shirt/top,coverage,0.708
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Trouser,average_set_size,0.795
