seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,bin_index,lower_bound,upper_bound,sample_count,average_confidence,empirical_accuracy
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,2,0.2,0.3,4.0,0.2562496066093445,0.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,3,0.3,0.4,35.0,0.3702519289084843,0.3142857142857143
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,4,0.4,0.5,117.0,0.4549986651310554,0.4444444444444444
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,5,0.5,0.6,347.0,0.5504190095563444,0.5244956772334294
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,6,0.6,0.7,327.0,0.6548654827138335,0.617737003058104
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,7,0.7,0.8,418.0,0.75161119012171,0.6818181818181818
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,8,0.8,0.9,514.0,0.8553055112000105,0.7529182879377432
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",raw_softmax,,,,9,0.9,1.0,8238.0,0.9927284540004827,0.9742655984462248
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,1,0.1,0.2,1.0,0.18079552054405212,0.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,2,0.2,0.3,8.0,0.2743334788829088,0.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,3,0.3,0.4,79.0,0.3643754052964947,0.3670886075949367
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,4,0.4,0.5,200.0,0.45748836666345594,0.445
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,5,0.5,0.6,443.0,0.5489441768579505,0.6162528216704289
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,6,0.6,0.7,464.0,0.6494659795586405,0.6443965517241379
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,7,0.7,0.8,503.0,0.7509639413645917,0.7435387673956262
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,8,0.8,0.9,681.0,0.8544661988245759,0.8487518355359766
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,,,9,0.9,1.0,7621.0,0.9900644559698176,0.9845164676551633
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,1,0.1,0.2,1.0,0.19792300462722778,0.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,2,0.2,0.3,1.0,0.269089013338089,0.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,3,0.3,0.4,43.0,0.3729708867017613,0.3953488372093023
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,4,0.4,0.5,157.0,0.4562467063308521,0.4267515923566879
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,5,0.5,0.6,424.0,0.5478308646465248,0.5424528301886793
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,6,0.6,0.7,390.0,0.6506394861600338,0.6666666666666666
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,7,0.7,0.8,391.0,0.7500211884603476,0.6956521739130435
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,8,0.8,0.9,563.0,0.8527875705680034,0.7992895204262878
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,9,0.9,1.0,8030.0,0.9916112991005813,0.9789539227895392
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,1,0.1,0.2,1.0,0.1714058667421341,0.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,2,0.2,0.3,6.0,0.2761106739441554,0.16666666666666666
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,3,0.3,0.4,105.0,0.36334990376517884,0.3904761904761905
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,4,0.4,0.5,295.0,0.4578593103562371,0.4847457627118644
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,5,0.5,0.6,541.0,0.5473688310924607,0.6377079482439926
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,6,0.6,0.7,464.0,0.6483776768476799,0.7047413793103449
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,7,0.7,0.8,505.0,0.749873147388496,0.7801980198019802
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,8,0.8,0.9,771.0,0.8545992359731602,0.8897535667963683
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,,,9,0.9,1.0,7312.0,0.988085013502471,0.987417943107221
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,2,0.2,0.3,7.0,0.26989845292908804,0.14285714285714285
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,3,0.3,0.4,71.0,0.36229759664602684,0.323943661971831
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,4,0.4,0.5,226.0,0.4547605022656179,0.4424778761061947
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,5,0.5,0.6,481.0,0.5496439481475497,0.5550935550935551
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,6,0.6,0.7,434.0,0.650001519973377,0.6290322580645161
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,7,0.7,0.8,526.0,0.7518024138624677,0.7167300380228137
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,8,0.8,0.9,606.0,0.8528710297822165,0.759075907590759
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",raw_softmax,,,,9,0.9,1.0,7649.0,0.9904100336752961,0.9722839586874101
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,1,0.1,0.2,1.0,0.19034457206726074,0.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,2,0.2,0.3,23.0,0.2684217646070149,0.21739130434782608
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,3,0.3,0.4,166.0,0.36321869528437234,0.4036144578313253
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,4,0.4,0.5,401.0,0.45795195886024515,0.5062344139650873
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,5,0.5,0.6,596.0,0.5482087065309487,0.6191275167785235
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,6,0.6,0.7,588.0,0.6518836642811898,0.7023809523809523
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,7,0.7,0.8,561.0,0.7512811278914385,0.7807486631016043
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,8,0.8,0.9,805.0,0.852523039882968,0.8509316770186336
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,,,9,0.9,1.0,6859.0,0.9866092024382705,0.9852748214025369
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,2,0.2,0.3,2.0,0.2526078224182129,0.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,3,0.3,0.4,17.0,0.36744653828003826,0.35294117647058826
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,4,0.4,0.5,70.0,0.45986049856458394,0.5571428571428572
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,5,0.5,0.6,216.0,0.5489233621844539,0.5370370370370371
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,6,0.6,0.7,224.0,0.6506206669977733,0.625
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,7,0.7,0.8,238.0,0.7504865980448843,0.6848739495798319
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,8,0.8,0.9,326.0,0.8511670908313588,0.8312883435582822
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",raw_softmax,,,,9,0.9,1.0,5907.0,0.9934075390584218,0.9810394447265955
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,1,0.1,0.2,0.0,,
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,2,0.2,0.3,6.0,0.27566466232140857,0.16666666666666666
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,3,0.3,0.4,37.0,0.35765270043063807,0.4594594594594595
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,4,0.4,0.5,134.0,0.4564969154881008,0.5373134328358209
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,5,0.5,0.6,300.0,0.549017662803332,0.57
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,6,0.6,0.7,277.0,0.649305748164869,0.7003610108303249
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,7,0.7,0.8,321.0,0.7511664101639269,0.8161993769470405
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,8,0.8,0.9,407.0,0.8559036773311418,0.8943488943488943
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,9,0.9,1.0,5518.0,0.9905276153778071,0.9874954693729612
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,2,0.2,0.3,3.0,0.24285168945789337,0.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,3,0.3,0.4,11.0,0.36681210181929846,0.36363636363636365
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,4,0.4,0.5,48.0,0.45505306000510853,0.5208333333333334
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,5,0.5,0.6,146.0,0.5478343383906639,0.5136986301369864
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,6,0.6,0.7,154.0,0.6507941886976167,0.6298701298701299
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,7,0.7,0.8,155.0,0.7521257454349148,0.6903225806451613
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,8,0.8,0.9,205.0,0.8507897987598326,0.8146341463414634
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,9,0.9,1.0,4478.0,0.9944074997789043,0.9848146493970522
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,1,0.1,0.2,0.0,,
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,2,0.2,0.3,6.0,0.26114970445632935,0.16666666666666666
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,3,0.3,0.4,30.0,0.35633782545725506,0.4666666666666667
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,4,0.4,0.5,89.0,0.45689265178830435,0.4606741573033708
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,5,0.5,0.6,207.0,0.5519001512711751,0.5797101449275363
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,6,0.6,0.7,170.0,0.649492335319519,0.7058823529411765
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,7,0.7,0.8,204.0,0.7494695034681582,0.7990196078431373
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,8,0.8,0.9,278.0,0.8564000206885578,0.8992805755395683
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,9,0.9,1.0,4216.0,0.9926748509312038,0.9905123339658444
73,clean,clean,{},raw_softmax,,,,0,0.0,0.1,0.0,,
73,clean,clean,{},raw_softmax,,,,1,0.1,0.2,0.0,,
73,clean,clean,{},raw_softmax,,,,2,0.2,0.3,3.0,0.24285168945789337,0.0
73,clean,clean,{},raw_softmax,,,,3,0.3,0.4,23.0,0.3664127134758493,0.43478260869565216
73,clean,clean,{},raw_softmax,,,,4,0.4,0.5,132.0,0.45954910507707886,0.4772727272727273
73,clean,clean,{},raw_softmax,,,,5,0.5,0.6,338.0,0.5482837026993904,0.5118343195266272
73,clean,clean,{},raw_softmax,,,,6,0.6,0.7,353.0,0.6506517316734487,0.6487252124645893
73,clean,clean,{},raw_softmax,,,,7,0.7,0.8,375.0,0.7503085339864095,0.6906666666666667
73,clean,clean,{},raw_softmax,,,,8,0.8,0.9,533.0,0.851203145609564,0.7954971857410882
73,clean,clean,{},raw_softmax,,,,9,0.9,1.0,8243.0,0.9923584209286181,0.9782846051194953
73,clean,clean,{},temperature_scaled,,,,0,0.0,0.1,0.0,,
73,clean,clean,{},temperature_scaled,,,,1,0.1,0.2,0.0,,
73,clean,clean,{},temperature_scaled,,,,2,0.2,0.3,8.0,0.2691001258790493,0.25
73,clean,clean,{},temperature_scaled,,,,3,0.3,0.4,68.0,0.3609902166268405,0.4264705882352941
73,clean,clean,{},temperature_scaled,,,,4,0.4,0.5,227.0,0.4568262018821313,0.4933920704845815
73,clean,clean,{},temperature_scaled,,,,5,0.5,0.6,462.0,0.5496829495285497,0.5995670995670995
73,clean,clean,{},temperature_scaled,,,,6,0.6,0.7,445.0,0.6484770251124092,0.6876404494382022
73,clean,clean,{},temperature_scaled,,,,7,0.7,0.8,515.0,0.7515850168987386,0.7805825242718447
73,clean,clean,{},temperature_scaled,,,,8,0.8,0.9,672.0,0.8557947279796714,0.875
73,clean,clean,{},temperature_scaled,,,,9,0.9,1.0,7603.0,0.9890575285539899,0.9872418782059713
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,1,0.1,0.2,1.0,0.1756712645292282,0.0
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,2,0.2,0.3,38.0,0.2670834127225374,0.23684210526315788
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,3,0.3,0.4,222.0,0.35921240926862835,0.3738738738738739
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,4,0.4,0.5,441.0,0.45452577713665776,0.4308390022675737
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,5,0.5,0.6,710.0,0.5500178745095159,0.5253521126760563
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,6,0.6,0.7,663.0,0.6480720560115567,0.6003016591251885
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,7,0.7,0.8,721.0,0.7508606688324853,0.7572815533980582
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,8,0.8,0.9,1043.0,0.8547667411235469,0.8437200383509108
73,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,9,0.9,1.0,6161.0,0.9838646339569129,0.9810095763674728
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,1,0.1,0.2,5.0,0.1827608674764633,0.2
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,2,0.2,0.3,123.0,0.2643368583384568,0.34146341463414637
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,3,0.3,0.4,453.0,0.3538970826872137,0.40397350993377484
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,4,0.4,0.5,708.0,0.45273708122766626,0.5070621468926554
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,5,0.5,0.6,864.0,0.5481210409629124,0.6018518518518519
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,6,0.6,0.7,825.0,0.6496497395544341,0.7757575757575758
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,7,0.7,0.8,967.0,0.7500376536779592,0.8614270941054809
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,8,0.8,0.9,1183.0,0.8525050215971036,0.9332206255283179
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,9,0.9,1.0,4872.0,0.9793990992853794,0.9936371100164204
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,2,0.2,0.3,7.0,0.2574818900653294,0.2857142857142857
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,3,0.3,0.4,56.0,0.3615185762090342,0.4107142857142857
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,4,0.4,0.5,153.0,0.4629896830499562,0.48366013071895425
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,5,0.5,0.6,386.0,0.5497254584119727,0.5155440414507773
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,6,0.6,0.7,411.0,0.6507617763069135,0.6642335766423357
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,7,0.7,0.8,435.0,0.752201408216323,0.7195402298850575
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,8,0.8,0.9,603.0,0.8548823899495266,0.824212271973466
73,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,9,0.9,1.0,7949.0,0.9909192115754538,0.980123285947918
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,1,0.1,0.2,2.0,0.19183186441659927,0.5
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,2,0.2,0.3,24.0,0.27096428784231347,0.3333333333333333
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,3,0.3,0.4,102.0,0.3605058342218399,0.43137254901960786
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,4,0.4,0.5,301.0,0.45875241877232675,0.5249169435215947
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,5,0.5,0.6,530.0,0.5507731006955201,0.6
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,6,0.6,0.7,486.0,0.6508853755615376,0.7222222222222222
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,7,0.7,0.8,572.0,0.7526621291270623,0.8321678321678322
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,8,0.8,0.9,772.0,0.8522881141289528,0.8756476683937824
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,9,0.9,1.0,7211.0,0.9865614251263214,0.9901539314935515
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,1,0.1,0.2,2.0,0.19639527797698975,0.0
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,2,0.2,0.3,125.0,0.2625512607097626,0.288
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,3,0.3,0.4,537.0,0.35817703388256733,0.33891992551210426
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,4,0.4,0.5,914.0,0.4533648591007654,0.4288840262582057
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,5,0.5,0.6,1110.0,0.5484790432560551,0.5243243243243243
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,6,0.6,0.7,1002.0,0.6503416620447726,0.6287425149700598
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,7,0.7,0.8,985.0,0.7498720217477246,0.7756345177664975
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,8,0.8,0.9,1202.0,0.8528981674431564,0.8577371048252912
73,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,9,0.9,1.0,4123.0,0.9742495025820505,0.9682270191608052
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,1,0.1,0.2,29.0,0.18781462054828119,0.2413793103448276
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,2,0.2,0.3,415.0,0.2664350928671389,0.3156626506024096
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,3,0.3,0.4,1105.0,0.3531592699467327,0.41357466063348414
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,4,0.4,0.5,1235.0,0.4514152774443993,0.545748987854251
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,5,0.5,0.6,1244.0,0.5468162745716487,0.6631832797427653
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,6,0.6,0.7,1072.0,0.6488091522521937,0.7919776119402985
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,7,0.7,0.8,1049.0,0.7509281865407218,0.8751191611058151
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,8,0.8,0.9,1089.0,0.852521874195288,0.9292929292929293
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,9,0.9,1.0,2762.0,0.9609595769389137,0.9905865314989138
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,2,0.2,0.3,13.0,0.26452164810437423,0.3076923076923077
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,3,0.3,0.4,116.0,0.36662483754856834,0.3103448275862069
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,4,0.4,0.5,401.0,0.4558364860434782,0.3915211970074813
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,5,0.5,0.6,809.0,0.549691449579114,0.45241038318912236
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,6,0.6,0.7,767.0,0.6492677097059446,0.4198174706649283
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,7,0.7,0.8,901.0,0.7524639125272515,0.5027746947835738
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,8,0.8,0.9,1167.0,0.852073663100281,0.570694087403599
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,9,0.9,1.0,5826.0,0.9834924029436383,0.9038791623755579
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,1,0.1,0.2,3.0,0.19044393797715506,0.3333333333333333
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,2,0.2,0.3,44.0,0.2721656554124572,0.29545454545454547
