seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,coverage,selective_risk,number_accepted,number_abstained
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.6,0.9432692307692307,0.03547400611620799,4905.0,295.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.7,0.905,0.023799405014874653,4706.0,494.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.8,0.8663461538461539,0.016870144284128696,4505.0,695.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.9,0.8105769230769231,0.008540925266903865,4215.0,985.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.95,0.7684615384615384,0.006006006006005982,3996.0,1204.0
42,clean,clean,{},standard_conformal,0.05,hybrid,0.5,0.8977,0.045226690431101724,8977.0,1023.0
42,clean,clean,{},standard_conformal,0.05,hybrid,0.6,0.8893,0.041493309344428186,8893.0,1107.0
42,clean,clean,{},standard_conformal,0.05,hybrid,0.7,0.8705,0.034807581849511826,8705.0,1295.0
42,clean,clean,{},standard_conformal,0.05,hybrid,0.8,0.8192,0.024169921875,8192.0,1808.0
42,clean,clean,{},standard_conformal,0.05,hybrid,0.9,0.7449,0.013156128339374407,7449.0,2551.0
42,clean,clean,{},standard_conformal,0.05,hybrid,0.95,0.6836,0.009215915740198977,6836.0,3164.0
42,clean,clean,{},standard_conformal,0.05,singleton_conformal,,0.9054,0.04948089242323839,9054.0,946.0
42,clean,clean,{},standard_conformal,0.1,hybrid,0.5,0.9584,0.06531719532554259,9584.0,416.0
42,clean,clean,{},standard_conformal,0.1,hybrid,0.6,0.9217,0.051318216339372946,9217.0,783.0
42,clean,clean,{},standard_conformal,0.1,hybrid,0.7,0.8728,0.035403299725022874,8728.0,1272.0
42,clean,clean,{},standard_conformal,0.1,hybrid,0.8,0.8192,0.024169921875,8192.0,1808.0
42,clean,clean,{},standard_conformal,0.1,hybrid,0.9,0.7449,0.013156128339374407,7449.0,2551.0
42,clean,clean,{},standard_conformal,0.1,hybrid,0.95,0.6836,0.009215915740198977,6836.0,3164.0
42,clean,clean,{},standard_conformal,0.1,singleton_conformal,,0.9584,0.06531719532554259,9584.0,416.0
42,clean,clean,{},standard_conformal,0.2,hybrid,0.5,0.8158,0.02353518019122336,8158.0,1842.0
42,clean,clean,{},standard_conformal,0.2,hybrid,0.6,0.8158,0.02353518019122336,8158.0,1842.0
42,clean,clean,{},standard_conformal,0.2,hybrid,0.7,0.8158,0.02353518019122336,8158.0,1842.0
42,clean,clean,{},standard_conformal,0.2,hybrid,0.8,0.8158,0.02353518019122336,8158.0,1842.0
42,clean,clean,{},standard_conformal,0.2,hybrid,0.9,0.7449,0.013156128339374407,7449.0,2551.0
42,clean,clean,{},standard_conformal,0.2,hybrid,0.95,0.6836,0.009215915740198977,6836.0,3164.0
42,clean,clean,{},standard_conformal,0.2,singleton_conformal,,0.8158,0.02353518019122336,8158.0,1842.0
42,clean,clean,{},temperature_scaled,,confidence_threshold,0.5,0.9692,0.0696450680973999,9692.0,308.0
42,clean,clean,{},temperature_scaled,,confidence_threshold,0.6,0.9217,0.051318216339372946,9217.0,783.0
42,clean,clean,{},temperature_scaled,,confidence_threshold,0.7,0.8728,0.035403299725022874,8728.0,1272.0
42,clean,clean,{},temperature_scaled,,confidence_threshold,0.8,0.8192,0.024169921875,8192.0,1808.0
42,clean,clean,{},temperature_scaled,,confidence_threshold,0.9,0.7449,0.013156128339374407,7449.0,2551.0
42,clean,clean,{},temperature_scaled,,confidence_threshold,0.95,0.6836,0.009215915740198977,6836.0,3164.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.5,0.8141,0.11313106497973224,8141.0,1859.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.6,0.7659,0.08434521477999735,7659.0,2341.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.7,0.6982,0.05471211687195643,6982.0,3018.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.8,0.605,0.03256198347107442,6050.0,3950.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.9,0.4925,0.017868020304568577,4925.0,5075.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.95,0.4086,0.007831620166421915,4086.0,5914.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,singleton_conformal,,0.8653,0.1438807350052005,8653.0,1347.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.5,0.8642,0.126822494792872,8642.0,1358.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.6,0.79,0.08860759493670889,7900.0,2100.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.7,0.6988,0.054665140240412136,6988.0,3012.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.8,0.605,0.03256198347107442,6050.0,3950.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.9,0.4925,0.017868020304568577,4925.0,5075.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.95,0.4086,0.007831620166421915,4086.0,5914.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,singleton_conformal,,0.8642,0.126822494792872,8642.0,1358.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.5,0.5988,0.031730126920507695,5988.0,4012.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.6,0.5988,0.031730126920507695,5988.0,4012.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.7,0.5988,0.031730126920507695,5988.0,4012.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.8,0.5988,0.031730126920507695,5988.0,4012.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.9,0.4925,0.017868020304568577,4925.0,5075.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.95,0.4086,0.007831620166421915,4086.0,5914.0
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,singleton_conformal,,0.5988,0.031730126920507695,5988.0,4012.0
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.5,0.8863,0.13674827936364664,8863.0,1137.0
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.6,0.79,0.08860759493670889,7900.0,2100.0
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.7,0.6988,0.054665140240412136,6988.0,3012.0
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.8,0.605,0.03256198347107442,6050.0,3950.0
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.9,0.4925,0.017868020304568577,4925.0,5075.0
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.95,0.4086,0.007831620166421915,4086.0,5914.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.5,0.8827,0.0503002152486689,8827.0,1173.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.6,0.8708,0.04513091410197523,8708.0,1292.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.7,0.8464,0.03969754253308133,8464.0,1536.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.8,0.788,0.026269035532994978,7880.0,2120.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.9,0.7006,0.013559805880673736,7006.0,2994.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.95,0.6236,0.007857601026298955,6236.0,3764.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,singleton_conformal,,0.8967,0.058994089439054265,8967.0,1033.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.5,0.9373,0.06870799103808811,9373.0,627.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.6,0.8978,0.05312987302294503,8978.0,1022.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.7,0.8473,0.04000944175616661,8473.0,1527.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.8,0.788,0.026269035532994978,7880.0,2120.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.9,0.7006,0.013559805880673736,7006.0,2994.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.95,0.6236,0.007857601026298955,6236.0,3764.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,singleton_conformal,,0.9373,0.06870799103808811,9373.0,627.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.5,0.7844,0.026007139214686337,7844.0,2156.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.6,0.7844,0.026007139214686337,7844.0,2156.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.7,0.7844,0.026007139214686337,7844.0,2156.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.8,0.7844,0.026007139214686337,7844.0,2156.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.9,0.7006,0.013559805880673736,7006.0,2994.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.95,0.6236,0.007857601026298955,6236.0,3764.0
42,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,singleton_conformal,,0.7844,0.026007139214686337,7844.0,2156.0
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.5,0.9521,0.07446696775548789,9521.0,479.0
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.6,0.8978,0.05312987302294503,8978.0,1022.0
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.7,0.8473,0.04000944175616661,8473.0,1527.0
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.8,0.788,0.026269035532994978,7880.0,2120.0
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.9,0.7006,0.013559805880673736,7006.0,2994.0
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.95,0.6236,0.007857601026298955,6236.0,3764.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.5,0.7127,0.1687947242879192,7127.0,2873.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.6,0.6085,0.10780608052588336,6085.0,3915.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.7,0.5092,0.07285938727415553,5092.0,4908.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.8,0.4043,0.04625278258718768,4043.0,5957.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.9,0.2628,0.020547945205479423,2628.0,7372.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.95,0.1544,0.0032383419689119286,1544.0,8456.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,singleton_conformal,,0.848,0.24764150943396224,8480.0,1520.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.5,0.742,0.16940700808625342,7420.0,2580.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.6,0.6298,0.11273420133375678,6298.0,3702.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.7,0.5095,0.07281648675171737,5095.0,4905.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.8,0.4043,0.04625278258718768,4043.0,5957.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.9,0.2628,0.020547945205479423,2628.0,7372.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.95,0.1544,0.0032383419689119286,1544.0,8456.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,singleton_conformal,,0.742,0.16940700808625342,7420.0,2580.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.5,0.3976,0.04552313883299797,3976.0,6024.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.6,0.3976,0.04552313883299797,3976.0,6024.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.7,0.3976,0.04552313883299797,3976.0,6024.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.8,0.3976,0.04552313883299797,3976.0,6024.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.9,0.2628,0.020547945205479423,2628.0,7372.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.95,0.1544,0.0032383419689119286,1544.0,8456.0
42,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,singleton_conformal,,0.3976,0.04552313883299797,3976.0,6024.0
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.5,0.7767,0.18436976953778805,7767.0,2233.0
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.6,0.6298,0.11273420133375678,6298.0,3702.0
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.7,0.5095,0.07281648675171737,5095.0,4905.0
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.8,0.4043,0.04625278258718768,4043.0,5957.0
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.9,0.2628,0.020547945205479423,2628.0,7372.0
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.95,0.1544,0.0032383419689119286,1544.0,8456.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.5,0.794,0.21952141057934504,7940.0,2060.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.6,0.7596,0.20313322801474465,7596.0,2404.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.7,0.6926,0.17311579555298873,6926.0,3074.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.8,0.5855,0.12314261315115282,5855.0,4145.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.9,0.4577,0.06663753550360496,4577.0,5423.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.95,0.373,0.031903485254691666,3730.0,6270.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,singleton_conformal,,0.8217,0.23378361932578795,8217.0,1783.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.5,0.8848,0.2510171790235082,8848.0,1152.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.6,0.7997,0.21645617106414905,7997.0,2003.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.7,0.6937,0.17327374945942053,6937.0,3063.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.8,0.5855,0.12314261315115282,5855.0,4145.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.9,0.4577,0.06663753550360496,4577.0,5423.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.95,0.373,0.031903485254691666,3730.0,6270.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,singleton_conformal,,0.8848,0.2510171790235082,8848.0,1152.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.5,0.5788,0.11973047684865235,5788.0,4212.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.6,0.5788,0.11973047684865235,5788.0,4212.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.7,0.5788,0.11973047684865235,5788.0,4212.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.8,0.5788,0.11973047684865235,5788.0,4212.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.9,0.4577,0.06663753550360496,4577.0,5423.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.95,0.373,0.031903485254691666,3730.0,6270.0
42,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,singleton_conformal,,0.5788,0.11973047684865235,5788.0,4212.0
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.5,0.9097,0.25788721556557104,9097.0,903.0
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.6,0.7997,0.21645617106414905,7997.0,2003.0
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.7,0.6937,0.17327374945942053,6937.0,3063.0
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.8,0.5855,0.12314261315115282,5855.0,4145.0
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.9,0.4577,0.06663753550360496,4577.0,5423.0
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.95,0.373,0.031903485254691666,3730.0,6270.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.5,0.8462,0.07716851808083192,8462.0,1538.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.6,0.8286,0.06722181993724352,8286.0,1714.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.7,0.792,0.050883838383838365,7920.0,2080.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.8,0.7169,0.02999023573720183,7169.0,2831.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.9,0.623,0.010914927768860383,6230.0,3770.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.95,0.5586,0.005549588256355209,5586.0,4414.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,singleton_conformal,,0.859,0.08498253783469145,8590.0,1410.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.5,0.9319,0.10451765210859532,9319.0,681.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.6,0.8704,0.08088235294117652,8704.0,1296.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.7,0.7934,0.05142425006301987,7934.0,2066.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.8,0.7169,0.02999023573720183,7169.0,2831.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.9,0.623,0.010914927768860383,6230.0,3770.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.95,0.5586,0.005549588256355209,5586.0,4414.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,singleton_conformal,,0.9319,0.10451765210859532,9319.0,681.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.5,0.712,0.028932584269662942,7120.0,2880.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.6,0.712,0.028932584269662942,7120.0,2880.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.7,0.712,0.028932584269662942,7120.0,2880.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.8,0.712,0.028932584269662942,7120.0,2880.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.9,0.623,0.010914927768860383,6230.0,3770.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.95,0.5586,0.005549588256355209,5586.0,4414.0
42,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,singleton_conformal,,0.712,0.028932584269662942,7120.0,2880.0
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.5,0.9492,0.1123050990307628,9492.0,508.0
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.6,0.8704,0.08088235294117652,8704.0,1296.0
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.7,0.7934,0.05142425006301987,7934.0,2066.0
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.8,0.7169,0.02999023573720183,7169.0,2831.0
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.9,0.623,0.010914927768860383,6230.0,3770.0
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.95,0.5586,0.005549588256355209,5586.0,4414.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.5,0.8004,0.5632183908045977,8004.0,1996.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.6,0.7614,0.555030207512477,7614.0,2386.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.7,0.6852,0.5385288966725044,6852.0,3148.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.8,0.5474,0.49269272926561924,5474.0,4526.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.9,0.3753,0.416466826538769,3753.0,6247.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.95,0.2548,0.32731554160125587,2548.0,7452.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,singleton_conformal,,0.8242,0.5690366415918466,8242.0,1758.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.5,0.8785,0.5792828685258964,8785.0,1215.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.6,0.7968,0.5626255020080322,7968.0,2032.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.7,0.6853,0.5384503137312127,6853.0,3147.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.8,0.5474,0.49269272926561924,5474.0,4526.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.9,0.3753,0.416466826538769,3753.0,6247.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.95,0.2548,0.32731554160125587,2548.0,7452.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,singleton_conformal,,0.8785,0.5792828685258964,8785.0,1215.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.5,0.5376,0.48865327380952384,5376.0,4624.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.6,0.5376,0.48865327380952384,5376.0,4624.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.7,0.5376,0.48865327380952384,5376.0,4624.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.8,0.5376,0.48865327380952384,5376.0,4624.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.9,0.3753,0.416466826538769,3753.0,6247.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.95,0.2548,0.32731554160125587,2548.0,7452.0
42,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,singleton_conformal,,0.5376,0.48865327380952384,5376.0,4624.0
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.5,0.9029,0.5837855797984273,9029.0,971.0
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.6,0.7968,0.5626255020080322,7968.0,2032.0
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.7,0.6853,0.5384503137312127,6853.0,3147.0
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.8,0.5474,0.49269272926561924,5474.0,4526.0
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.9,0.3753,0.416466826538769,3753.0,6247.0
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.95,0.2548,0.32731554160125587,2548.0,7452.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.5,0.57,0.2750877192982456,5700.0,4300.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.6,0.4951,0.2272268228640678,4951.0,5049.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.7,0.4131,0.1711450012103607,4131.0,5869.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.8,0.3191,0.11375744280789724,3191.0,6809.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.9,0.2342,0.06831767719897519,2342.0,7658.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.95,0.1796,0.04231625835189312,1796.0,8204.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,singleton_conformal,,0.7496,0.3838046958377801,7496.0,2504.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.5,0.6082,0.2808286747780335,6082.0,3918.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.6,0.5156,0.23273855702094648,5156.0,4844.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.7,0.414,0.17222222222222228,4140.0,5860.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.8,0.3191,0.11375744280789724,3191.0,6809.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.9,0.2342,0.06831767719897519,2342.0,7658.0
